"lat","long","year","catch","spp","waterTmpC","TowID"
59.5003,-172.86099,2009,14.83,"walleye pollock",0.1,"2009_59.5003_-172.86099"
59.66821,-175.85629,2009,219.2283,"walleye pollock",1.5,"2009_59.66821_-175.85629"
59.66866,-167.2832,2009,0.4536,"walleye pollock",4.2,"2009_59.66866_-167.2832"
59.9944,-173.9381,2009,113.7221,"walleye pollock",0.4,"2009_59.9944_-173.9381"
59.99619,-175.2868,2009,49.6429,"walleye pollock",1.3,"2009_59.99619_-175.2868"
60.32519,-176.02969,2009,466.0197,"walleye pollock",1.4,"2009_60.32519_-176.02969"
60.32549,-174.071,2009,65.4009,"walleye pollock",0.5,"2009_60.32549_-174.071"
61.33232,-173.631,2009,0.0011,"walleye pollock",-1.6,"2009_61.33232_-173.631"
61.33315,-175.5939,2009,0,"walleye pollock",-1.7,"2009_61.33315_-175.5939"
59.99721,-169.33031,2009,1.0673,"walleye pollock",0.1,"2009_59.99721_-169.33031"
60.00026,-175.9651,2009,430.7613,"walleye pollock",1.8,"2009_60.00026_-175.9651"
60.33153,-167.29671,2009,0.0624,"walleye pollock",5.1,"2009_60.33153_-167.29671"
60.33268,-169.9863,2009,1.5569,"walleye pollock",-1.3,"2009_60.33268_-169.9863"
61.34161,-176.9827,2009,74.7622,"walleye pollock",1.1,"2009_61.34161_-176.9827"
61.64729,-176.4677,2009,0.5052,"walleye pollock",-1.3,"2009_61.64729_-176.4677"
59.67188,-177.1559,2009,417.0376,"walleye pollock",1.7,"2009_59.67188_-177.1559"
59.67791,-171.9024,2009,0.0452,"walleye pollock",-1.3,"2009_59.67791_-171.9024"
60.00445,-177.2341,2009,360.6349,"walleye pollock",0.9,"2009_60.00445_-177.2341"
60.00468,-177.94099,2009,22.1261,"walleye pollock",1.2,"2009_60.00468_-177.94099"
60.33419,-168.00639,2009,2.6387,"walleye pollock",4.1,"2009_60.33419_-168.00639"
60.33554,-174.68559,2009,55.3311,"walleye pollock",0.8,"2009_60.33554_-174.68559"
60.33735,-176.6891,2009,100.9291,"walleye pollock",1.2,"2009_60.33735_-176.6891"
61.65467,-173.66701,2009,0.0366,"walleye pollock",-1.7,"2009_61.65467_-173.66701"
61.66663,-175.8067,2009,0,"walleye pollock",-1.6,"2009_61.66663_-175.8067"
59.52391,-173.5018,2009,969.193,"walleye pollock",0.5,"2009_59.52391_-173.5018"
59.67918,-172.5545,2009,3.2704,"walleye pollock",-1.1,"2009_59.67918_-172.5545"
60.00884,-172.6208,2009,0.0095,"walleye pollock",-1.2,"2009_60.00884_-172.6208"
60.65132,-172.7252,2009,0.5023,"walleye pollock",0.5,"2009_60.65132_-172.7252"
61.66692,-174.4268,2009,0.0965,"walleye pollock",-1.7,"2009_61.66692_-174.4268"
61.67258,-175.0766,2009,0.0092,"walleye pollock",-1.7,"2009_61.67258_-175.0766"
59.3384,-171.20219,2009,0.0071,"walleye pollock",-1.3,"2009_59.3384_-171.20219"
59.68163,-169.26669,2009,6.235,"walleye pollock",1.3,"2009_59.68163_-169.26669"
59.69501,-169.9406,2009,0.288,"walleye pollock",-0.8,"2009_59.69501_-169.9406"
60.01262,-169.9774,2009,0.0043,"walleye pollock",-1.1,"2009_60.01262_-169.9774"
60.01942,-173.3165,2009,0.7987,"walleye pollock",-1.1,"2009_60.01942_-173.3165"
60.65165,-174.7962,2009,19.6322,"walleye pollock",0.1,"2009_60.65165_-174.7962"
60.65267,-175.4612,2009,38.6672,"walleye pollock",1,"2009_60.65267_-175.4612"
62.00298,-173.7439,2009,0.005,"walleye pollock",-1.7,"2009_62.00298_-173.7439"
62.00348,-175.1588,2009,0.1087,"walleye pollock",-1.6,"2009_62.00348_-175.1588"
59.33912,-171.8732,2009,0.004,"walleye pollock",-1.2,"2009_59.33912_-171.8732"
59.34347,-169.8565,2009,0.6322,"walleye pollock",-0.8,"2009_59.34347_-169.8565"
60.02067,-167.98621,2009,1.4084,"walleye pollock",3.8,"2009_60.02067_-167.98621"
60.65464,-171.4388,2009,0.0028,"walleye pollock",-1.5,"2009_60.65464_-171.4388"
60.66264,-172.1331,2009,0,"walleye pollock",-1.5,"2009_60.66264_-172.1331"
62.00484,-174.4736,2009,0.0123,"walleye pollock",-1.7,"2009_62.00484_-174.4736"
62.00888,-175.86,2009,0,"walleye pollock",-1.6,"2009_62.00888_-175.86"
59.34365,-175.7467,2009,178.6593,"walleye pollock",1.2,"2009_59.34365_-175.7467"
60.66665,-178.1759,2009,122.8494,"walleye pollock",1.2,"2009_60.66665_-178.1759"
60.66762,-176.77361,2009,105.961,"walleye pollock",1.2,"2009_60.66762_-176.77361"
59.34416,-166.627,2009,0.3989,"walleye pollock",4.9,"2009_59.34416_-166.627"
59.3496,-169.228,2009,4.6893,"walleye pollock",1.3,"2009_59.3496_-169.228"
59.82505,-174.23869,2009,199.2891,"walleye pollock",1,"2009_59.82505_-174.23869"
60.67192,-177.483,2009,148.1512,"walleye pollock",1.1,"2009_60.67192_-177.483"
60.6791,-174.1223,2009,2.1758,"walleye pollock",-1.3,"2009_60.6791_-174.1223"
59.82994,-173.5854,2009,34.2633,"walleye pollock",0.4,"2009_59.82994_-173.5854"
60.14152,-173.77229,2009,10.2124,"walleye pollock",-0.7,"2009_60.14152_-173.77229"
60.69207,-176.213,2009,68.1777,"walleye pollock",1.2,"2009_60.69207_-176.213"
60.70124,-173.46581,2009,0.5844,"walleye pollock",-0.6,"2009_60.70124_-173.46581"
59.64108,-165.9321,2009,1.4515,"walleye pollock",6.2,"2009_59.64108_-165.9321"
59.64117,-168.62131,2009,2.3128,"walleye pollock",2.4,"2009_59.64117_-168.62131"
59.83571,-172.9192,2009,0.0091,"walleye pollock",-1.2,"2009_59.83571_-172.9192"
60.15996,-174.36,2009,61.091,"walleye pollock",0.5,"2009_60.15996_-174.36"
60.16682,-173.00079,2009,0.6957,"walleye pollock",0.7,"2009_60.16682_-173.00079"
60.98701,-174.88091,2009,0.0231,"walleye pollock",-1.2,"2009_60.98701_-174.88091"
60.98772,-171.4859,2009,0.0171,"walleye pollock",-1.6,"2009_60.98772_-171.4859"
59.64416,-175.12309,2009,99.3171,"walleye pollock",1.7,"2009_59.64416_-175.12309"
59.64814,-171.246,2009,0.0035,"walleye pollock",-1.5,"2009_59.64814_-171.246"
59.84449,-172.2316,2009,0.0161,"walleye pollock",-1.4,"2009_59.84449_-172.2316"
60.17046,-172.34891,2009,0.2717,"walleye pollock",0.5,"2009_60.17046_-172.34891"
60.99223,-173.49271,2009,0.0154,"walleye pollock",-1.5,"2009_60.99223_-173.49271"
60.9927,-175.5598,2009,20.6276,"walleye pollock",-0.1,"2009_60.9927_-175.5598"
59.65241,-167.9483,2009,0.0068,"walleye pollock",3.5,"2009_59.65241_-167.9483"
60.30543,-173.3777,2009,0.5307,"walleye pollock",-0.8,"2009_60.30543_-173.3777"
61.00445,-172.14079,2009,0.0126,"walleye pollock",-1.5,"2009_61.00445_-172.14079"
61.00875,-176.9635,2009,127.4219,"walleye pollock",1.2,"2009_61.00875_-176.9635"
59.65522,-173.8535,2009,446.4418,"walleye pollock",0.9,"2009_59.65522_-173.8535"
59.97563,-176.71339,2009,108.4145,"walleye pollock",0.9,"2009_59.97563_-176.71339"
59.98216,-174.6183,2009,190.907,"walleye pollock",1,"2009_59.98216_-174.6183"
60.30956,-169.3569,2009,2.2601,"walleye pollock",-0.4,"2009_60.30956_-169.3569"
60.31486,-170.6572,2009,7e-04,"walleye pollock",-1.4,"2009_60.31486_-170.6572"
61.01022,-177.6282,2009,97.1372,"walleye pollock",1.2,"2009_61.01022_-177.6282"
59.65707,-170.58031,2009,0.4412,"walleye pollock",-1.3,"2009_59.65707_-170.58031"
59.9833,-170.6328,2009,0.0019,"walleye pollock",-1.4,"2009_59.9833_-170.6328"
60.31624,-168.68539,2009,3.8409,"walleye pollock",2.3,"2009_60.31624_-168.68539"
61.01132,-176.3071,2009,32.4367,"walleye pollock",0.9,"2009_61.01132_-176.3071"
55.32758,-166.3438,2009,0.3122,"walleye pollock",3.4,"2009_55.32758_-166.3438"
55.32846,-164.5703,2009,337.7304,"walleye pollock",2.8,"2009_55.32846_-164.5703"
55.33194,-166.96831,2009,0.2301,"walleye pollock",3.4,"2009_55.33194_-166.96831"
56.01266,-166.3985,2009,0,"walleye pollock",3,"2009_56.01266_-166.3985"
55.3325,-165.1731,2009,9.6435,"walleye pollock",3.5,"2009_55.3325_-165.1731"
54.83187,-165.5125,2009,13.1038,"walleye pollock",3.6,"2009_54.83187_-165.5125"
55.34435,-167.5498,2009,2.6014,"walleye pollock",3.4,"2009_55.34435_-167.5498"
55.63505,-164.58321,2009,62.295,"walleye pollock",1.6,"2009_55.63505_-164.58321"
56.06985,-166.99809,2009,0,"walleye pollock",3.1,"2009_56.06985_-166.99809"
55.34574,-163.3933,2009,111.598,"walleye pollock",3.2,"2009_55.34574_-163.3933"
55.34632,-165.79359,2009,1.243,"walleye pollock",3.6,"2009_55.34632_-165.79359"
55.65928,-167.5865,2009,0.4074,"walleye pollock",3.4,"2009_55.65928_-167.5865"
55.66082,-165.183,2009,3.1516,"walleye pollock",3.5,"2009_55.66082_-165.183"
55.6652,-165.8017,2009,0.7031,"walleye pollock",3.4,"2009_55.6652_-165.8017"
55.67551,-162.8062,2009,18.2691,"walleye pollock",2.4,"2009_55.67551_-162.8062"
55.67636,-163.4057,2009,59.36,"walleye pollock",0.4,"2009_55.67636_-163.4057"
55.6824,-166.9785,2009,0.2145,"walleye pollock",3.6,"2009_55.6824_-166.9785"
55.68395,-168.1972,2009,57.8488,"walleye pollock",3.4,"2009_55.68395_-168.1972"
55.68624,-166.3972,2009,0.1964,"walleye pollock",3.2,"2009_55.68624_-166.3972"
54.68347,-165.129,2009,103.8075,"walleye pollock",5,"2009_54.68347_-165.129"
54.97957,-166.3364,2009,11.8601,"walleye pollock",3.5,"2009_54.97957_-166.3364"
55.69225,-164.0126,2009,22.6369,"walleye pollock",0.7,"2009_55.69225_-164.0126"
55.98445,-165.7863,2009,5.9214,"walleye pollock",2.8,"2009_55.98445_-165.7863"
54.99018,-166.92889,2009,4.8449,"walleye pollock",3.5,"2009_54.99018_-166.92889"
55.98878,-164.0396,2009,5.549,"walleye pollock",-0.2,"2009_55.98878_-164.0396"
54.99879,-165.7193,2009,27.8456,"walleye pollock",3.6,"2009_54.99879_-165.7193"
55.99553,-163.3885,2009,1.8098,"walleye pollock",0.1,"2009_55.99553_-163.3885"
55.99634,-168.2323,2009,2.039,"walleye pollock",3.3,"2009_55.99634_-168.2323"
55.00525,-165.1514,2009,106.99,"walleye pollock",3.9,"2009_55.00525_-165.1514"
55.99698,-165.14011,2009,43.7816,"walleye pollock",3.1,"2009_55.99698_-165.14011"
55.99738,-162.8606,2009,16.4058,"walleye pollock",1.6,"2009_55.99738_-162.8606"
56.00244,-167.60539,2009,0,"walleye pollock",3.5,"2009_56.00244_-167.60539"
56.00307,-162.2547,2009,93.6698,"walleye pollock",2,"2009_56.00307_-162.2547"
55.01582,-164.5976,2009,526.3178,"walleye pollock",4.1,"2009_55.01582_-164.5976"
56.00357,-164.59689,2009,10.0031,"walleye pollock",0.9,"2009_56.00357_-164.59689"
55.32518,-164.0352,2009,71.5942,"walleye pollock",3,"2009_55.32518_-164.0352"
57.6881,-167.12522,2011,7.2657,"walleye pollock",1.1,"2011_57.6881_-167.12522"
57.99255,-171.59492,2011,55.3362,"walleye pollock",2.5,"2011_57.99255_-171.59492"
57.99603,-165.91097,2011,4.1486,"walleye pollock",2.1,"2011_57.99603_-165.91097"
58.34298,-170.37235,2011,1.5155,"walleye pollock",0.1,"2011_58.34298_-170.37235"
58.3437,-162.72275,2011,0.9945,"walleye pollock",3.6,"2011_58.3437_-162.72275"
58.34548,-164.6379,2011,2.5277,"walleye pollock",2.3,"2011_58.34548_-164.6379"
58.65413,-163.36132,2011,0.0085,"walleye pollock",3.9,"2011_58.65413_-163.36132"
58.65483,-164.00888,2011,3.1365,"walleye pollock",3.4,"2011_58.65483_-164.00888"
58.65575,-172.98262,2011,57.902,"walleye pollock",2.5,"2011_58.65575_-172.98262"
59.00858,-172.43195,2011,95.9063,"walleye pollock",1.8,"2011_59.00858_-172.43195"
59.0088,-167.91043,2011,0.7178,"walleye pollock",2.5,"2011_59.0088_-167.91043"
59.31805,-166.60153,2011,1.2926,"walleye pollock",4.1,"2011_59.31805_-166.60153"
59.31825,-164.64482,2011,0.0638,"walleye pollock",4.8,"2011_59.31825_-164.64482"
59.32128,-165.9372,2011,0.0035,"walleye pollock",4,"2011_59.32128_-165.9372"
59.3235,-176.36017,2011,74.2141,"walleye pollock",2.2,"2011_59.3235_-176.36017"
56.67992,-165.22005,2011,49.3211,"walleye pollock",2.7,"2011_56.67992_-165.22005"
56.68312,-162.78547,2011,8.5829,"walleye pollock",1.9,"2011_56.68312_-162.78547"
56.9728,-165.84492,2011,13.9577,"walleye pollock",1.6,"2011_56.9728_-165.84492"
56.9795,-168.34878,2011,27.134,"walleye pollock",3.4,"2011_56.9795_-168.34878"
57.33457,-168.95898,2011,391.8918,"walleye pollock",2.9,"2011_57.33457_-168.95898"
57.33775,-168.35612,2011,81.0906,"walleye pollock",3.3,"2011_57.33775_-168.35612"
57.33853,-171.46873,2011,19.0983,"walleye pollock",2.9,"2011_57.33853_-171.46873"
57.99795,-172.88325,2011,67.3075,"walleye pollock",2.9,"2011_57.99795_-172.88325"
57.99803,-173.46763,2011,885.8185,"walleye pollock",3.1,"2011_57.99803_-173.46763"
58.34558,-167.20105,2011,2.0269,"walleye pollock",2,"2011_58.34558_-167.20105"
58.65578,-171.06187,2011,45.4051,"walleye pollock",0.7,"2011_58.65578_-171.06187"
59.0122,-177.59087,2011,3.0191,"walleye pollock",3,"2011_59.0122_-177.59087"
59.32415,-173.78647,2011,61.7555,"walleye pollock",2.3,"2011_59.32415_-173.78647"
56.68383,-171.36762,2011,25.6875,"walleye pollock",3.6,"2011_56.68383_-171.36762"
56.68483,-167.07173,2011,115.1362,"walleye pollock",2.8,"2011_56.68483_-167.07173"
56.98247,-159.14815,2011,0.0451,"walleye pollock",4,"2011_56.98247_-159.14815"
56.98388,-161.56253,2011,30.4486,"walleye pollock",2.8,"2011_56.98388_-161.56253"
56.98447,-172.64935,2011,0.3025,"walleye pollock",3.5,"2011_56.98447_-172.64935"
57.10317,-170.44498,2011,4.3994,"walleye pollock",4,"2011_57.10317_-170.44498"
57.64262,-169.02572,2011,116.2852,"walleye pollock",2.8,"2011_57.64262_-169.02572"
57.99818,-170.95788,2011,38.9349,"walleye pollock",2.4,"2011_57.99818_-170.95788"
58.3456,-174.2987,2011,0.497,"walleye pollock",3.3,"2011_58.3456_-174.2987"
58.34583,-165.29543,2011,0.1078,"walleye pollock",2.1,"2011_58.34583_-165.29543"
58.6565,-165.91498,2011,0.0062,"walleye pollock",2.7,"2011_58.6565_-165.91498"
58.65698,-171.71027,2011,29.4078,"walleye pollock",1.5,"2011_58.65698_-171.71027"
59.0131,-169.80805,2011,39.2006,"walleye pollock",0.9,"2011_59.0131_-169.80805"
59.0135,-167.22802,2011,0.3275,"walleye pollock",2.6,"2011_59.0135_-167.22802"
59.32508,-171.83233,2011,21.7623,"walleye pollock",-0.5,"2011_59.32508_-171.83233"
56.6851,-168.89522,2011,1302.2905,"walleye pollock",3.4,"2011_56.6851_-168.89522"
56.69258,-159.69407,2011,3.178,"walleye pollock",4.7,"2011_56.69258_-159.69407"
57.15838,-168.62052,2011,28.4087,"walleye pollock",3.5,"2011_57.15838_-168.62052"
57.34157,-159.66787,2011,0.0068,"walleye pollock",3,"2011_57.34157_-159.66787"
57.34195,-162.7577,2011,11.2567,"walleye pollock",2.3,"2011_57.34195_-162.7577"
57.3451,-165.2357,2011,2.2437,"walleye pollock",0.2,"2011_57.3451_-165.2357"
57.64845,-164.00478,2011,3.5854,"walleye pollock",1.7,"2011_57.64845_-164.00478"
57.99923,-162.10548,2011,0.8332,"walleye pollock",2.7,"2011_57.99923_-162.10548"
58.22355,-161.56403,2011,1.9834,"walleye pollock",4.2,"2011_58.22355_-161.56403"
58.34717,-169.73282,2011,37.0438,"walleye pollock",1.1,"2011_58.34717_-169.73282"
58.6591,-166.56705,2011,3.4188,"walleye pollock",2.4,"2011_58.6591_-166.56705"
58.66153,-169.14938,2011,42.2047,"walleye pollock",1.4,"2011_58.66153_-169.14938"
59.0157,-165.29982,2011,0.005,"walleye pollock",3.1,"2011_59.0157_-165.29982"
59.0159,-170.47977,2011,4.5751,"walleye pollock",0.2,"2011_59.0159_-170.47977"
59.32527,-169.2299,2011,18.7499,"walleye pollock",2.1,"2011_59.32527_-169.2299"
59.32538,-168.56263,2011,0,"walleye pollock",3.3,"2011_59.32538_-168.56263"
59.3264,-174.43953,2011,63.8346,"walleye pollock",2.6,"2011_59.3264_-174.43953"
56.98858,-160.95737,2011,6.3336,"walleye pollock",3.2,"2011_56.98858_-160.95737"
56.98903,-164.03163,2011,5.5051,"walleye pollock",1.2,"2011_56.98903_-164.03163"
57.16568,-169.34835,2011,196.8983,"walleye pollock",2.1,"2011_57.16568_-169.34835"
57.17317,-169.8712,2011,1.8797,"walleye pollock",3.7,"2011_57.17317_-169.8712"
57.34577,-167.73855,2011,16.437,"walleye pollock",2.6,"2011_57.34577_-167.73855"
57.6536,-161.51055,2011,23.5364,"walleye pollock",2.3,"2011_57.6536_-161.51055"
57.6538,-166.51673,2011,4.7364,"walleye pollock",0.9,"2011_57.6538_-166.51673"
58.00127,-172.26142,2011,525.22,"walleye pollock",2.8,"2011_58.00127_-172.26142"
58.00593,-158.31817,2011,0.0039,"walleye pollock",4.4,"2011_58.00593_-158.31817"
58.0066,-170.32802,2011,54.8093,"walleye pollock",1.4,"2011_58.0066_-170.32802"
58.34978,-167.84367,2011,10.5148,"walleye pollock",1.6,"2011_58.34978_-167.84367"
58.35207,-159.55927,2011,0.0056,"walleye pollock",5.6,"2011_58.35207_-159.55927"
58.66248,-173.63183,2011,114.384,"walleye pollock",2.9,"2011_58.66248_-173.63183"
58.6652,-172.35293,2011,160.7566,"walleye pollock",1.9,"2011_58.6652_-172.35293"
59.02007,-164.66307,2011,1.6464,"walleye pollock",3.6,"2011_59.02007_-164.66307"
59.33272,-175.10427,2011,142.4325,"walleye pollock",2.3,"2011_59.33272_-175.10427"
56.31488,-161.63003,2011,32.3202,"walleye pollock",4,"2011_56.31488_-161.63003"
56.31868,-168.2502,2011,63.8957,"walleye pollock",3.6,"2011_56.31868_-168.2502"
56.9896,-173.25368,2011,86.1642,"walleye pollock",3.6,"2011_56.9896_-173.25368"
56.98983,-163.39215,2011,14.5766,"walleye pollock",2,"2011_56.98983_-163.39215"
57.34687,-167.12207,2011,53.3095,"walleye pollock",2.1,"2011_57.34687_-167.12207"
57.65757,-172.14492,2011,31.4098,"walleye pollock",3.1,"2011_57.65757_-172.14492"
57.81405,-168.71965,2011,113.3109,"walleye pollock",1.4,"2011_57.81405_-168.71965"
58.00772,-169.6855,2011,18.1623,"walleye pollock",0.1,"2011_58.00772_-169.6855"
58.66592,-162.70668,2011,1.5568,"walleye pollock",4,"2011_58.66592_-162.70668"
58.67288,-176.22448,2011,0,"walleye pollock",3.2,"2011_58.67288_-176.22448"
59.3333,-167.92167,2011,1.29,"walleye pollock",2.7,"2011_59.3333_-167.92167"
59.33345,-175.74502,2011,64.8584,"walleye pollock",2.1,"2011_59.33345_-175.74502"
55.97748,-168.22392,2011,182.1437,"walleye pollock",3.8,"2011_55.97748_-168.22392"
56.3227,-163.409,2011,18.0931,"walleye pollock",2.6,"2011_56.3227_-163.409"
56.32633,-170.69223,2011,209.6749,"walleye pollock",3.5,"2011_56.32633_-170.69223"
56.9912,-169.52447,2011,131.7259,"walleye pollock",1.7,"2011_56.9912_-169.52447"
56.99132,-170.78707,2011,117.0849,"walleye pollock",3.1,"2011_56.99132_-170.78707"
57.34883,-160.30235,2011,5.9965,"walleye pollock",2.6,"2011_57.34883_-160.30235"
57.36083,-162.12402,2011,4.6019,"walleye pollock",2.3,"2011_57.36083_-162.12402"
57.65793,-165.86325,2011,0.9881,"walleye pollock",0.8,"2011_57.65793_-165.86325"
57.65808,-169.65988,2011,104.8381,"walleye pollock",0.3,"2011_57.65808_-169.65988"
57.8242,-169.35848,2011,21.9376,"walleye pollock",0.3,"2011_57.8242_-169.35848"
58.00977,-158.95013,2011,1.5011,"walleye pollock",4,"2011_58.00977_-158.95013"
58.01042,-167.81728,2011,18.1783,"walleye pollock",1,"2011_58.01042_-167.81728"
58.29613,-159.97625,2011,0,"walleye pollock",3.6,"2011_58.29613_-159.97625"
58.67485,-165.29302,2011,2.066,"walleye pollock",2.4,"2011_58.67485_-165.29302"
58.67605,-176.8401,2011,1.8108,"walleye pollock",3.1,"2011_58.67605_-176.8401"
58.97643,-168.50368,2011,4.4212,"walleye pollock",3,"2011_58.97643_-168.50368"
58.98135,-163.33818,2011,0.0189,"walleye pollock",4.6,"2011_58.98135_-163.33818"
55.66385,-164.58603,2011,96.2403,"walleye pollock",3.6,"2011_55.66385_-164.58603"
55.67108,-162.8169,2011,62.5273,"walleye pollock",4.4,"2011_55.67108_-162.8169"
55.67173,-168.17982,2011,0.2234,"walleye pollock",3.5,"2011_55.67173_-168.17982"
55.98477,-165.18412,2011,5.6402,"walleye pollock",3.3,"2011_55.98477_-165.18412"
55.98717,-167.00425,2011,2.4526,"walleye pollock",3.6,"2011_55.98717_-167.00425"
56.32658,-164.03908,2011,3.9386,"walleye pollock",1.8,"2011_56.32658_-164.03908"
56.32783,-160.99232,2011,65.9609,"walleye pollock",3.9,"2011_56.32783_-160.99232"
56.6377,-165.80165,2011,35.1965,"walleye pollock",2.4,"2011_56.6377_-165.80165"
56.99158,-162.777,2011,25.2277,"walleye pollock",2.1,"2011_56.99158_-162.777"
57.36428,-164.64075,2011,2.8976,"walleye pollock",0.8,"2011_57.36428_-164.64075"
57.65833,-160.88617,2011,36.4613,"walleye pollock",2.2,"2011_57.65833_-160.88617"
57.65887,-163.41073,2011,4.0572,"walleye pollock",2.1,"2011_57.65887_-163.41073"
57.83847,-169.95072,2011,39.1611,"walleye pollock",2,"2011_57.83847_-169.95072"
58.01135,-160.21732,2011,4.8656,"walleye pollock",2,"2011_58.01135_-160.21732"
58.0119,-165.25927,2011,2.9562,"walleye pollock",2.2,"2011_58.0119_-165.25927"
58.30815,-168.45392,2011,105.5822,"walleye pollock",1.2,"2011_58.30815_-168.45392"
58.6765,-175.56882,2011,474.8388,"walleye pollock",3.2,"2011_58.6765_-175.56882"
58.67738,-167.88295,2011,11.3762,"walleye pollock",2,"2011_58.67738_-167.88295"
58.98438,-164.01475,2011,0.2605,"walleye pollock",3.7,"2011_58.98438_-164.01475"
58.98475,-166.58533,2011,1.428,"walleye pollock",2.9,"2011_58.98475_-166.58533"
58.99025,-165.91817,2011,1.5134,"walleye pollock",3.2,"2011_58.99025_-165.91817"
55.67905,-165.7938,2011,2.5624,"walleye pollock",4,"2011_55.67905_-165.7938"
55.9895,-164.03747,2011,2.5445,"walleye pollock",2.6,"2011_55.9895_-164.03747"
56.00068,-162.79988,2011,157.13,"walleye pollock",3.8,"2011_56.00068_-162.79988"
56.33133,-162.79652,2011,104.9186,"walleye pollock",2.7,"2011_56.33133_-162.79652"
56.33273,-165.80068,2011,59.6187,"walleye pollock",2.5,"2011_56.33273_-165.80068"
56.64955,-168.29013,2011,91.1831,"walleye pollock",3.3,"2011_56.64955_-168.29013"
56.65607,-163.36407,2011,26.838,"walleye pollock",1.8,"2011_56.65607_-163.36407"
56.82108,-168.62705,2011,69.1381,"walleye pollock",3.1,"2011_56.82108_-168.62705"
56.99457,-166.45727,2011,10.4744,"walleye pollock",1.6,"2011_56.99457_-166.45727"
57.66018,-172.78707,2011,317.3675,"walleye pollock",3.1,"2011_57.66018_-172.78707"
57.66525,-170.87983,2011,82.8322,"walleye pollock",2.7,"2011_57.66525_-170.87983"
57.8425,-170.59387,2011,124.5859,"walleye pollock",2,"2011_57.8425_-170.59387"
58.01307,-162.75437,2011,0.2045,"walleye pollock",2.7,"2011_58.01307_-162.75437"
58.01465,-159.60907,2011,0.01,"walleye pollock",3.4,"2011_58.01465_-159.60907"
58.31845,-162.04305,2011,0,"walleye pollock",4.7,"2011_58.31845_-162.04305"
58.67853,-174.27903,2011,76.1218,"walleye pollock",3.2,"2011_58.67853_-174.27903"
58.681,-169.7742,2011,71.4406,"walleye pollock",1.2,"2011_58.681_-169.7742"
58.99095,-171.1111,2011,7.6812,"walleye pollock",-0.8,"2011_58.99095_-171.1111"
